,Country_1,Country_2,LangSim
863,Macedonia,Swizerland,-1
864,Macedonia,Turkey,12
865,Macedonia,Korean,14
866,Macedonia,Latin,-1
867,Macedonia,Azerbaijan,13
868,Macedonia,Lithuania,11
869,Macedonia,Malta,16
870,Macedonia,Zulu,-1
871,Macedonia,Breton,-1
872,Macedonia,Hungary,7
873,Macedonia,Luxembourg,-1
874,Macedonia,Finland,7
875,Macedonia,Georgia,12
876,Macedonia,Cyprus,11
877,Macedonia,Yiddish,7
878,Macedonia,Igbo,7
879,Macedonia,Maori,-1
880,Macedonia,Yoruba,11
881,Macedonia,Haitian Creole,10
882,Macedonia,Manx,-1
883,Macedonia,Gaelic,-1
884,Macedonia,Ireland,-1
885,Macedonia,Hindi,-1
886,Macedonia,Sinhala,15
887,Macedonia,Nepali,-1
888,Macedonia,Marathi,-1
889,Macedonia,Gujarati,-1
890,Macedonia,Sanskrit,-1
891,Macedonia,Punjabi,-1
892,Macedonia,Bengali,-1
893,Macedonia,Kannada,-1
894,Macedonia,Telugu,-1
895,Macedonia,Tamil,7
896,Macedonia,Khmer,-1
897,Macedonia,Burmese,-1
898,Macedonia,Denmark,-1
899,Macedonia,Norwegian Nynorsk,-1
900,Macedonia,Sweden,-1
901,Macedonia,Faroese,7
902,Macedonia,Iceland,-1
903,Macedonia,Indonesian,-1
904,Macedonia,Malay,-1
905,Macedonia,Javanese,7
906,Macedonia,Somali,9
907,Macedonia,Hausa,-1
908,Macedonia,Persian,-1
909,Macedonia,Urdu,-1
910,Macedonia,Arabic,-1
911,Macedonia,Israel,-1
912,Macedonia,Norwegian Bokmål,-1
913,Macedonia,Northern Sami,-1
914,Macedonia,Tatar,-1
915,Macedonia,Kazakh,-1
916,Macedonia,Mandarin Chinese,-1
917,Macedonia,Japanese,-1
918,Macedonia,Thai,-1
919,Macedonia,Lao,-1
920,Bulgaria,Serbia,25
921,Bulgaria,Croatia,14
922,Bulgaria,Slovenia,8
923,Bulgaria,Poland,14
924,Bulgaria,Slovakia,11
925,Bulgaria,CzechRepublic,8
926,Bulgaria,Ukraine,25
927,Bulgaria,Russia,21
928,Bulgaria,Macedonia,43
929,Bulgaria,Bulgaria,100
930,Bulgaria,Belarus,23
931,Bulgaria,Mongolian,26
932,Bulgaria,Occitan,-1
933,Bulgaria,Catalan,-1
934,Bulgaria,Galician,-1
935,Bulgaria,Spain,-1
936,Bulgaria,Interlingua,-1
937,Bulgaria,Aragonese,-1
938,Bulgaria,Portugal,-1
939,Bulgaria,San Marino,-1
940,Bulgaria,Australia,7
941,Bulgaria,Esperanto,-1
942,Bulgaria,Afrikaans,-1
943,Bulgaria,Belgium,-1
944,Bulgaria,France,-1
945,Bulgaria,Welsh,-1
946,Bulgaria,Albania,15
947,Bulgaria,Basque,7
948,Bulgaria,Romania,-1
949,Bulgaria,Tagalog,9
950,Bulgaria,Vietnamese,8
951,Bulgaria,Estonia,14
952,Bulgaria,Swahili,12
953,Bulgaria,Armenia,12
954,Bulgaria,Latvia,11
955,Bulgaria,Swizerland,-1
956,Bulgaria,Turkey,9
957,Bulgaria,Korean,7
958,Bulgaria,Latin,-1
959,Bulgaria,Azerbaijan,11
960,Bulgaria,Lithuania,8
961,Bulgaria,Malta,9
962,Bulgaria,Zulu,-1
963,Bulgaria,Breton,-1
964,Bulgaria,Hungary,6
965,Bulgaria,Luxembourg,-1
966,Bulgaria,Finland,-1
967,Bulgaria,Georgia,11
968,Bulgaria,Cyprus,8
969,Bulgaria,Yiddish,-1
970,Bulgaria,Igbo,7
971,Bulgaria,Maori,7
972,Bulgaria,Yoruba,8
973,Bulgaria,Haitian Creole,8
974,Bulgaria,Manx,-1
975,Bulgaria,Gaelic,-1
976,Bulgaria,Ireland,-1
977,Bulgaria,Hindi,-1
978,Bulgaria,Sinhala,7
979,Bulgaria,Nepali,-1
980,Bulgaria,Marathi,-1
981,Bulgaria,Gujarati,-1
982,Bulgaria,Sanskrit,-1
983,Bulgaria,Punjabi,-1
984,Bulgaria,Bengali,-1
985,Bulgaria,Kannada,-1
986,Bulgaria,Telugu,-1
987,Bulgaria,Tamil,-1
988,Bulgaria,Khmer,-1
989,Bulgaria,Burmese,-1
990,Bulgaria,Denmark,-1
991,Bulgaria,Norwegian Nynorsk,-1
992,Bulgaria,Sweden,-1
993,Bulgaria,Faroese,-1
994,Bulgaria,Iceland,-1
995,Bulgaria,Indonesian,-1
996,Bulgaria,Malay,-1
997,Bulgaria,Javanese,-1
998,Bulgaria,Somali,-1
999,Bulgaria,Hausa,-1
1000,Bulgaria,Persian,-1
1001,Bulgaria,Urdu,-1
1002,Bulgaria,Arabic,-1
1003,Bulgaria,Israel,-1
1004,Bulgaria,Norwegian Bokmål,-1
1005,Bulgaria,Northern Sami,-1
1006,Bulgaria,Tatar,-1
1007,Bulgaria,Kazakh,-1
1008,Bulgaria,Mandarin Chinese,-1
1009,Bulgaria,Japanese,-1
1010,Bulgaria,Thai,-1
1011,Bulgaria,Lao,-1
1012,Belarus,Serbia,29
1013,Belarus,Croatia,16
1014,Belarus,Slovenia,9
1015,Belarus,Poland,16
1016,Belarus,Slovakia,11
1017,Belarus,CzechRepublic,13
1018,Belarus,Ukraine,37
1019,Belarus,Russia,46
1020,Belarus,Macedonia,19
1021,Belarus,Bulgaria,22
1022,Belarus,Belarus,100
1023,Belarus,Mongolian,27
1024,Belarus,Occitan,-1
1025,Belarus,Catalan,7
1026,Belarus,Galician,-1
1027,Belarus,Spain,6
1028,Belarus,Interlingua,-1
1029,Belarus,Aragonese,-1
1030,Belarus,Portugal,-1
1031,Belarus,San Marino,-1
1032,Belarus,Australia,10
1033,Belarus,Esperanto,5
1034,Belarus,Afrikaans,-1
1035,Belarus,Belgium,-1
1036,Belarus,France,-1
1037,Belarus,Welsh,-1
1038,Belarus,Albania,7
1039,Belarus,Basque,-1
1040,Belarus,Romania,5
1041,Belarus,Tagalog,6
1042,Belarus,Vietnamese,5
1043,Belarus,Estonia,6
1044,Belarus,Swahili,7
1045,Belarus,Armenia,7
1046,Belarus,Latvia,6
1047,Belarus,Swizerland,6
1048,Belarus,Turkey,-1
1049,Belarus,Korean,-1
1050,Belarus,Latin,-1
1051,Belarus,Azerbaijan,8
1052,Belarus,Lithuania,-1
1053,Belarus,Malta,5
1054,Belarus,Zulu,-1
1055,Belarus,Breton,-1
1056,Belarus,Hungary,-1
1057,Belarus,Luxembourg,-1
1058,Belarus,Finland,-1
1059,Belarus,Georgia,6
1060,Belarus,Cyprus,-1
1061,Belarus,Yiddish,-1
1062,Belarus,Igbo,5
1063,Belarus,Maori,-1
1064,Belarus,Yoruba,6
1065,Belarus,Haitian Creole,6
1066,Belarus,Manx,-1
1067,Belarus,Gaelic,-1
1068,Belarus,Ireland,-1
1069,Belarus,Hindi,-1
1070,Belarus,Sinhala,-1
1071,Belarus,Nepali,-1
1072,Belarus,Marathi,-1
1073,Belarus,Gujarati,-1
1074,Belarus,Sanskrit,-1
1075,Belarus,Punjabi,-1
1076,Belarus,Bengali,-1
1077,Belarus,Kannada,-1
1078,Belarus,Telugu,-1
1079,Belarus,Tamil,-1
1080,Belarus,Khmer,-1
1081,Belarus,Burmese,-1
1082,Belarus,Denmark,-1
1083,Belarus,Norwegian Nynorsk,-1
1084,Belarus,Sweden,5
1085,Belarus,Faroese,-1
1086,Belarus,Iceland,-1
1087,Belarus,Indonesian,-1
1088,Belarus,Malay,-1
1089,Belarus,Javanese,-1
1090,Belarus,Somali,-1
1091,Belarus,Hausa,-1
1092,Belarus,Persian,-1
1093,Belarus,Urdu,-1
1094,Belarus,Arabic,-1
1095,Belarus,Israel,-1
1096,Belarus,Norwegian Bokmål,-1
1097,Belarus,Northern Sami,-1
1098,Belarus,Tatar,-1
1099,Belarus,Kazakh,-1
1100,Belarus,Mandarin Chinese,-1
1101,Belarus,Japanese,-1
1102,Belarus,Thai,-1
1103,Belarus,Lao,-1
1104,Mongolian,Serbia,8
1105,Mongolian,Croatia,3
1106,Mongolian,Slovenia,2
1107,Mongolian,Poland,2
1108,Mongolian,Slovakia,2
1109,Mongolian,CzechRepublic,3
1110,Mongolian,Ukraine,7
1111,Mongolian,Russia,9
1112,Mongolian,Macedonia,7
1113,Mongolian,Bulgaria,6
1114,Mongolian,Belarus,6
1115,Mongolian,Mongolian,100
1116,Mongolian,Occitan,-1
1117,Mongolian,Catalan,4
1118,Mongolian,Galician,-1
1119,Mongolian,Spain,3
1120,Mongolian,Interlingua,-1
1121,Mongolian,Aragonese,-1
1122,Mongolian,Portugal,2
1123,Mongolian,San Marino,2
1124,Mongolian,Australia,7
1125,Mongolian,Esperanto,3
1126,Mongolian,Afrikaans,2
1127,Mongolian,Belgium,2
1128,Mongolian,France,3
1129,Mongolian,Welsh,3
1130,Mongolian,Albania,2
1131,Mongolian,Basque,2
1132,Mongolian,Romania,2
1133,Mongolian,Tagalog,-1
1134,Mongolian,Vietnamese,-1
1135,Mongolian,Estonia,2
1136,Mongolian,Swahili,-1
1137,Mongolian,Armenia,3
1138,Mongolian,Latvia,2
1139,Mongolian,Swizerland,3
1140,Mongolian,Turkey,2
1141,Mongolian,Korean,1
1142,Mongolian,Latin,-1
1143,Mongolian,Azerbaijan,2
1144,Mongolian,Lithuania,-1
1145,Mongolian,Malta,1
1146,Mongolian,Zulu,-1
1147,Mongolian,Breton,-1
1148,Mongolian,Hungary,2
1149,Mongolian,Luxembourg,-1
1150,Mongolian,Finland,2
1151,Mongolian,Georgia,2
1152,Mongolian,Cyprus,2
1153,Mongolian,Yiddish,-1
1154,Mongolian,Igbo,1
1155,Mongolian,Maori,-1
1156,Mongolian,Yoruba,-1
1157,Mongolian,Haitian Creole,-1
1158,Mongolian,Manx,-1
1159,Mongolian,Gaelic,-1
1160,Mongolian,Ireland,-1
1161,Mongolian,Hindi,1
1162,Mongolian,Sinhala,1
1163,Mongolian,Nepali,-1
1164,Mongolian,Marathi,-1
1165,Mongolian,Gujarati,2
1166,Mongolian,Sanskrit,-1
1167,Mongolian,Punjabi,-1
1168,Mongolian,Bengali,-1
1169,Mongolian,Kannada,-1
1170,Mongolian,Telugu,-1
1171,Mongolian,Tamil,-1
1172,Mongolian,Khmer,-1
1173,Mongolian,Burmese,-1
1174,Mongolian,Denmark,2
1175,Mongolian,Norwegian Nynorsk,-1
1176,Mongolian,Sweden,3
1177,Mongolian,Faroese,-1
1178,Mongolian,Iceland,2
1179,Mongolian,Indonesian,1
1180,Mongolian,Malay,-1
1181,Mongolian,Javanese,-1
1182,Mongolian,Somali,-1
1183,Mongolian,Hausa,-1
1184,Mongolian,Persian,-1
1185,Mongolian,Urdu,-1
1186,Mongolian,Arabic,-1
1187,Mongolian,Israel,-1
1188,Mongolian,Norwegian Bokmål,2
1189,Mongolian,Northern Sami,-1
1190,Mongolian,Tatar,-1
1191,Mongolian,Kazakh,-1
1192,Mongolian,Mandarin Chinese,-1
1193,Mongolian,Japanese,1
1194,Mongolian,Thai,-1
1195,Mongolian,Lao,-1
1196,Occitan,Serbia,-1
1197,Occitan,Croatia,-1
1198,Occitan,Slovenia,-1
1199,Occitan,Poland,-1
1200,Occitan,Slovakia,-1
1201,Occitan,CzechRepublic,-1
1202,Occitan,Ukraine,-1
1203,Occitan,Russia,-1
1204,Occitan,Macedonia,-1
1205,Occitan,Bulgaria,-1
1206,Occitan,Belarus,-1
1207,Occitan,Mongolian,-1
1208,Occitan,Occitan,100
1209,Occitan,Catalan,55
1210,Occitan,Galician,9
1211,Occitan,Spain,18
1212,Occitan,Interlingua,7
1213,Occitan,Aragonese,-1
1214,Occitan,Portugal,14
1215,Occitan,San Marino,12
1216,Occitan,Australia,17
1217,Occitan,Esperanto,9
1218,Occitan,Afrikaans,-1
1219,Occitan,Belgium,-1
1220,Occitan,France,12
1221,Occitan,Welsh,-1
1222,Occitan,Albania,-1
1223,Occitan,Basque,-1
1224,Occitan,Romania,8
1225,Occitan,Tagalog,-1
1226,Occitan,Vietnamese,-1
1227,Occitan,Estonia,-1
1228,Occitan,Swahili,-1
1229,Occitan,Armenia,-1
1230,Occitan,Latvia,-1
1231,Occitan,Swizerland,-1
1232,Occitan,Turkey,-1
1233,Occitan,Korean,-1
1234,Occitan,Latin,6
1235,Occitan,Azerbaijan,-1
1236,Occitan,Lithuania,-1
1237,Occitan,Malta,-1
1238,Occitan,Zulu,-1
1239,Occitan,Breton,-1
1240,Occitan,Hungary,-1
1241,Occitan,Luxembourg,-1
1242,Occitan,Finland,-1
1243,Occitan,Georgia,-1
1244,Occitan,Cyprus,-1
1245,Occitan,Yiddish,-1
1246,Occitan,Igbo,-1
1247,Occitan,Maori,-1
1248,Occitan,Yoruba,-1
1249,Occitan,Haitian Creole,-1
1250,Occitan,Manx,-1
1251,Occitan,Gaelic,-1
1252,Occitan,Ireland,-1
1253,Occitan,Hindi,-1
1254,Occitan,Sinhala,6
1255,Occitan,Nepali,-1
1256,Occitan,Marathi,-1
1257,Occitan,Gujarati,-1
1258,Occitan,Sanskrit,-1
1259,Occitan,Punjabi,-1
1260,Occitan,Bengali,-1
1261,Occitan,Kannada,-1
1262,Occitan,Telugu,-1
1263,Occitan,Tamil,-1
1264,Occitan,Khmer,-1
1265,Occitan,Burmese,-1
1266,Occitan,Denmark,-1
1267,Occitan,Norwegian Nynorsk,-1
1268,Occitan,Sweden,-1
1269,Occitan,Faroese,-1
1270,Occitan,Iceland,-1
1271,Occitan,Indonesian,-1
1272,Occitan,Malay,-1
1273,Occitan,Javanese,-1
1274,Occitan,Somali,-1
1275,Occitan,Hausa,-1
1276,Occitan,Persian,-1
1277,Occitan,Urdu,-1
1278,Occitan,Arabic,-1
1279,Occitan,Israel,-1
1280,Occitan,Norwegian Bokmål,-1
1281,Occitan,Northern Sami,-1
1282,Occitan,Tatar,-1
1283,Occitan,Kazakh,-1
1284,Occitan,Mandarin Chinese,-1
1285,Occitan,Japanese,-1
1286,Occitan,Thai,-1
1287,Occitan,Lao,-1
1288,Catalan,Serbia,-1
1289,Catalan,Croatia,-1
1290,Catalan,Slovenia,-1
1291,Catalan,Poland,16
1292,Catalan,Slovakia,8
1293,Catalan,CzechRepublic,10
1294,Catalan,Ukraine,11
1295,Catalan,Russia,10
1296,Catalan,Macedonia,9
1297,Catalan,Bulgaria,-1
1298,Catalan,Belarus,10
1299,Catalan,Mongolian,23
1300,Catalan,Occitan,68
1301,Catalan,Catalan,100
1302,Catalan,Galician,34
1303,Catalan,Spain,62
1304,Catalan,Interlingua,45
1305,Catalan,Aragonese,-1
1306,Catalan,Portugal,29
1307,Catalan,San Marino,26
1308,Catalan,Australia,24
1309,Catalan,Esperanto,48
1310,Catalan,Afrikaans,-1
1311,Catalan,Belgium,13
1312,Catalan,France,20
1313,Catalan,Welsh,32
1314,Catalan,Albania,19
1315,Catalan,Basque,26
1316,Catalan,Romania,18
1317,Catalan,Tagalog,22
1318,Catalan,Vietnamese,19
1319,Catalan,Estonia,16
1320,Catalan,Swahili,19
1321,Catalan,Armenia,14
1322,Catalan,Latvia,13
1323,Catalan,Swizerland,14
1324,Catalan,Turkey,13
1325,Catalan,Korean,14
1326,Catalan,Latin,17
1327,Catalan,Azerbaijan,8
1328,Catalan,Lithuania,11
1329,Catalan,Malta,23
1330,Catalan,Zulu,-1
1331,Catalan,Breton,-1
1332,Catalan,Hungary,11
1333,Catalan,Luxembourg,7
1334,Catalan,Finland,13
1335,Catalan,Georgia,13
1336,Catalan,Cyprus,15
1337,Catalan,Yiddish,-1
1338,Catalan,Igbo,9
1339,Catalan,Maori,7
1340,Catalan,Yoruba,11
1341,Catalan,Haitian Creole,12
1342,Catalan,Manx,-1
1343,Catalan,Gaelic,-1
1344,Catalan,Ireland,9
1345,Catalan,Hindi,-1
1346,Catalan,Sinhala,17
1347,Catalan,Nepali,-1
1348,Catalan,Marathi,-1
1349,Catalan,Gujarati,-1
1350,Catalan,Sanskrit,-1
1351,Catalan,Punjabi,-1
1352,Catalan,Bengali,-1
1353,Catalan,Kannada,-1
1354,Catalan,Telugu,-1
1355,Catalan,Tamil,-1
1356,Catalan,Khmer,-1
1357,Catalan,Burmese,-1
1358,Catalan,Denmark,-1
1359,Catalan,Norwegian Nynorsk,-1
1360,Catalan,Sweden,11
1361,Catalan,Faroese,-1
1362,Catalan,Iceland,-1
1363,Catalan,Indonesian,-1
1364,Catalan,Malay,-1
1365,Catalan,Javanese,7
1366,Catalan,Somali,10
1367,Catalan,Hausa,-1
1368,Catalan,Persian,-1
1369,Catalan,Urdu,-1
1370,Catalan,Arabic,-1
1371,Catalan,Israel,-1
1372,Catalan,Norwegian Bokmål,-1
1373,Catalan,Northern Sami,-1
1374,Catalan,Tatar,-1
1375,Catalan,Kazakh,-1
1376,Catalan,Mandarin Chinese,-1
1377,Catalan,Japanese,-1
1378,Catalan,Thai,-1
1379,Catalan,Lao,-1
1380,Galician,Serbia,7
1381,Galician,Croatia,-1
1382,Galician,Slovenia,-1
1383,Galician,Poland,-1
1384,Galician,Slovakia,-1
1385,Galician,CzechRepublic,-1
1386,Galician,Ukraine,-1
1387,Galician,Russia,-1
1388,Galician,Macedonia,-1
1389,Galician,Bulgaria,-1
1390,Galician,Belarus,-1
1391,Galician,Mongolian,-1
1392,Galician,Occitan,12
1393,Galician,Catalan,36
1394,Galician,Galician,100
1395,Galician,Spain,64
1396,Galician,Interlingua,28
1397,Galician,Aragonese,-1
1398,Galician,Portugal,59
1399,Galician,San Marino,25
1400,Galician,Australia,19
1401,Galician,Esperanto,10
1402,Galician,Afrikaans,-1
1403,Galician,Belgium,-1
1404,Galician,France,16
1405,Galician,Welsh,-1
1406,Galician,Albania,11
1407,Galician,Basque,16
1408,Galician,Romania,12
1409,Galician,Tagalog,26
1410,Galician,Vietnamese,8
1411,Galician,Estonia,-1
1412,Galician,Swahili,10
1413,Galician,Armenia,-1
1414,Galician,Latvia,-1
1415,Galician,Swizerland,-1
1416,Galician,Turkey,-1
1417,Galician,Korean,-1
1418,Galician,Latin,-1
1419,Galician,Azerbaijan,-1
1420,Galician,Lithuania,-1
1421,Galician,Malta,12
1422,Galician,Zulu,-1
1423,Galician,Breton,-1
1424,Galician,Hungary,-1
1425,Galician,Luxembourg,-1
1426,Galician,Finland,-1
1427,Galician,Georgia,-1
1428,Galician,Cyprus,-1
1429,Galician,Yiddish,-1
1430,Galician,Igbo,7
1431,Galician,Maori,-1
1432,Galician,Yoruba,-1
1433,Galician,Haitian Creole,-1
1434,Galician,Manx,-1
1435,Galician,Gaelic,-1
1436,Galician,Ireland,-1
1437,Galician,Hindi,-1
1438,Galician,Sinhala,7
1439,Galician,Nepali,-1
1440,Galician,Marathi,-1
1441,Galician,Gujarati,-1
1442,Galician,Sanskrit,-1
1443,Galician,Punjabi,-1
1444,Galician,Bengali,-1
1445,Galician,Kannada,-1
1446,Galician,Telugu,-1
1447,Galician,Tamil,-1
1448,Galician,Khmer,-1
1449,Galician,Burmese,-1
1450,Galician,Denmark,-1
1451,Galician,Norwegian Nynorsk,-1
1452,Galician,Sweden,-1
1453,Galician,Faroese,-1
1454,Galician,Iceland,-1
1455,Galician,Indonesian,-1
1456,Galician,Malay,-1
1457,Galician,Javanese,-1
1458,Galician,Somali,-1
1459,Galician,Hausa,-1
1460,Galician,Persian,-1
1461,Galician,Urdu,-1
1462,Galician,Arabic,-1
1463,Galician,Israel,-1
1464,Galician,Norwegian Bokmål,-1
1465,Galician,Northern Sami,-1
1466,Galician,Tatar,-1
1467,Galician,Kazakh,-1
1468,Galician,Mandarin Chinese,-1
1469,Galician,Japanese,-1
1470,Galician,Thai,-1
1471,Galician,Lao,-1
1472,Spain,Serbia,-1
1473,Spain,Croatia,-1
1474,Spain,Slovenia,-1
1475,Spain,Poland,14
1476,Spain,Slovakia,6
1477,Spain,CzechRepublic,9
1478,Spain,Ukraine,9
1479,Spain,Russia,9
1480,Spain,Macedonia,-1
1481,Spain,Bulgaria,-1
1482,Spain,Belarus,7
1483,Spain,Mongolian,16
1484,Spain,Occitan,18
1485,Spain,Catalan,50
1486,Spain,Galician,50
1487,Spain,Spain,100
1488,Spain,Interlingua,50
1489,Spain,Aragonese,56
1490,Spain,Portugal,50
1491,Spain,San Marino,35
1492,Spain,Australia,17
1493,Spain,Esperanto,42
1494,Spain,Afrikaans,-1
1495,Spain,Belgium,10
1496,Spain,France,20
1497,Spain,Welsh,16
1498,Spain,Albania,16
1499,Spain,Basque,36
1500,Spain,Romania,36
1501,Spain,Tagalog,36
1502,Spain,Vietnamese,20
1503,Spain,Estonia,13
1504,Spain,Swahili,20
1505,Spain,Armenia,14
1506,Spain,Latvia,12
1507,Spain,Swizerland,12
1508,Spain,Turkey,12
1509,Spain,Korean,14
1510,Spain,Latin,16
1511,Spain,Azerbaijan,6
1512,Spain,Lithuania,9
1513,Spain,Malta,16
1514,Spain,Zulu,-1
1515,Spain,Breton,-1
1516,Spain,Hungary,10
1517,Spain,Luxembourg,6
1518,Spain,Finland,13
1519,Spain,Georgia,12
1520,Spain,Cyprus,16
1521,Spain,Yiddish,-1
1522,Spain,Igbo,9
1523,Spain,Maori,8
1524,Spain,Yoruba,8
1525,Spain,Haitian Creole,8
1526,Spain,Manx,-1
1527,Spain,Gaelic,-1
1528,Spain,Ireland,7
1529,Spain,Hindi,-1
1530,Spain,Sinhala,19
1531,Spain,Nepali,-1
1532,Spain,Marathi,-1
1533,Spain,Gujarati,-1
1534,Spain,Sanskrit,-1
1535,Spain,Punjabi,-1
1536,Spain,Bengali,-1
1537,Spain,Kannada,-1
1538,Spain,Telugu,-1
1539,Spain,Tamil,-1
1540,Spain,Khmer,-1
1541,Spain,Burmese,-1
1542,Spain,Denmark,-1
1543,Spain,Norwegian Nynorsk,-1
1544,Spain,Sweden,9
1545,Spain,Faroese,-1
1546,Spain,Iceland,6
1547,Spain,Indonesian,-1
1548,Spain,Malay,-1
1549,Spain,Javanese,-1
1550,Spain,Somali,8
1551,Spain,Hausa,-1
1552,Spain,Persian,-1
1553,Spain,Urdu,-1
1554,Spain,Arabic,-1
1555,Spain,Israel,-1
1556,Spain,Norwegian Bokmål,-1
1557,Spain,Northern Sami,-1
1558,Spain,Tatar,-1
1559,Spain,Kazakh,-1
1560,Spain,Mandarin Chinese,-1
1561,Spain,Japanese,-1
1562,Spain,Thai,-1
1563,Spain,Lao,-1
1564,Interlingua,Serbia,18
1565,Interlingua,Croatia,11
1566,Interlingua,Slovenia,-1
1567,Interlingua,Poland,10
1568,Interlingua,Slovakia,9
1569,Interlingua,CzechRepublic,11
1570,Interlingua,Ukraine,-1
1571,Interlingua,Russia,10
1572,Interlingua,Macedonia,10
1573,Interlingua,Bulgaria,-1
1574,Interlingua,Belarus,-1
1575,Interlingua,Mongolian,-1
1576,Interlingua,Occitan,9
1577,Interlingua,Catalan,47
1578,Interlingua,Galician,28
1579,Interlingua,Spain,64
1580,Interlingua,Interlingua,100
1581,Interlingua,Aragonese,-1
1582,Interlingua,Portugal,48
1583,Interlingua,San Marino,53
1584,Interlingua,Australia,52
1585,Interlingua,Esperanto,23
1586,Interlingua,Afrikaans,-1
1587,Interlingua,Belgium,17
1588,Interlingua,France,45
1589,Interlingua,Welsh,8
1590,Interlingua,Albania,-1
1591,Interlingua,Basque,11
1592,Interlingua,Romania,25
1593,Interlingua,Tagalog,-1
1594,Interlingua,Vietnamese,-1
1595,Interlingua,Estonia,-1
1596,Interlingua,Swahili,-1
1597,Interlingua,Armenia,-1
1598,Interlingua,Latvia,-1
1599,Interlingua,Swizerland,21
1600,Interlingua,Turkey,-1
1601,Interlingua,Korean,-1
1602,Interlingua,Latin,25
1603,Interlingua,Azerbaijan,-1
1604,Interlingua,Lithuania,-1
1605,Interlingua,Malta,-1
1606,Interlingua,Zulu,-1
1607,Interlingua,Breton,-1
1608,Interlingua,Hungary,7
1609,Interlingua,Luxembourg,-1
1610,Interlingua,Finland,9
1611,Interlingua,Georgia,7
1612,Interlingua,Cyprus,8
1613,Interlingua,Yiddish,-1
1614,Interlingua,Igbo,-1
1615,Interlingua,Maori,-1
1616,Interlingua,Yoruba,-1
1617,Interlingua,Haitian Creole,-1
1618,Interlingua,Manx,-1
1619,Interlingua,Gaelic,-1
1620,Interlingua,Ireland,-1
1621,Interlingua,Hindi,-1
1622,Interlingua,Sinhala,-1
1623,Interlingua,Nepali,-1
1624,Interlingua,Marathi,-1
1625,Interlingua,Gujarati,-1
1626,Interlingua,Sanskrit,-1
1627,Interlingua,Punjabi,-1
1628,Interlingua,Bengali,-1
1629,Interlingua,Kannada,-1
1630,Interlingua,Telugu,-1
1631,Interlingua,Tamil,-1
1632,Interlingua,Khmer,-1
1633,Interlingua,Burmese,-1
1634,Interlingua,Denmark,13
1635,Interlingua,Norwegian Nynorsk,-1
1636,Interlingua,Sweden,15
1637,Interlingua,Faroese,-1
1638,Interlingua,Iceland,-1
1639,Interlingua,Indonesian,-1
1640,Interlingua,Malay,-1
1641,Interlingua,Javanese,-1
1642,Interlingua,Somali,-1
1643,Interlingua,Hausa,-1
1644,Interlingua,Persian,-1
1645,Interlingua,Urdu,-1
1646,Interlingua,Arabic,-1
1647,Interlingua,Israel,-1
1648,Interlingua,Norwegian Bokmål,-1
1649,Interlingua,Northern Sami,-1
1650,Interlingua,Tatar,-1
1651,Interlingua,Kazakh,-1
1652,Interlingua,Mandarin Chinese,-1
1653,Interlingua,Japanese,-1
1654,Interlingua,Thai,-1
1655,Interlingua,Lao,-1
1656,Aragonese,Serbia,-1
1657,Aragonese,Croatia,-1
1658,Aragonese,Slovenia,-1
1659,Aragonese,Poland,-1
1660,Aragonese,Slovakia,-1
1661,Aragonese,CzechRepublic,-1
1662,Aragonese,Ukraine,-1
1663,Aragonese,Russia,-1
1664,Aragonese,Macedonia,-1
1665,Aragonese,Bulgaria,-1
1666,Aragonese,Belarus,-1
1667,Aragonese,Mongolian,-1
1668,Aragonese,Occitan,-1
1669,Aragonese,Catalan,-1
1670,Aragonese,Galician,-1
1671,Aragonese,Spain,63
1672,Aragonese,Interlingua,-1
1673,Aragonese,Aragonese,100
1674,Aragonese,Portugal,10
1675,Aragonese,San Marino,9
1676,Aragonese,Australia,12
1677,Aragonese,Esperanto,7
1678,Aragonese,Afrikaans,-1
1679,Aragonese,Belgium,-1
1680,Aragonese,France,-1
1681,Aragonese,Welsh,-1
1682,Aragonese,Albania,-1
1683,Aragonese,Basque,12
1684,Aragonese,Romania,14
1685,Aragonese,Tagalog,-1
1686,Aragonese,Vietnamese,-1
1687,Aragonese,Estonia,-1
1688,Aragonese,Swahili,-1
1689,Aragonese,Armenia,-1
1690,Aragonese,Latvia,-1
1691,Aragonese,Swizerland,-1
1692,Aragonese,Turkey,-1
1693,Aragonese,Korean,-1
1694,Aragonese,Latin,-1
1695,Aragonese,Azerbaijan,-1
1696,Aragonese,Lithuania,-1
1697,Aragonese,Malta,-1
1698,Aragonese,Zulu,-1
1699,Aragonese,Breton,-1
1700,Aragonese,Hungary,-1
1701,Aragonese,Luxembourg,-1
1702,Aragonese,Finland,-1
1703,Aragonese,Georgia,-1
1704,Aragonese,Cyprus,-1
1705,Aragonese,Yiddish,-1
1706,Aragonese,Igbo,-1
1707,Aragonese,Maori,-1
1708,Aragonese,Yoruba,-1
1709,Aragonese,Haitian Creole,-1
1710,Aragonese,Manx,-1
1711,Aragonese,Gaelic,-1
1712,Aragonese,Ireland,-1
1713,Aragonese,Hindi,-1
1714,Aragonese,Sinhala,-1
1715,Aragonese,Nepali,-1
1716,Aragonese,Marathi,-1
1717,Aragonese,Gujarati,-1
1718,Aragonese,Sanskrit,-1
1719,Aragonese,Punjabi,-1
1720,Aragonese,Bengali,-1
1721,Aragonese,Kannada,-1
1722,Aragonese,Telugu,-1
1723,Aragonese,Tamil,-1
